time,frame,throttle,brake,steer,speed,imu_ax,imu_ay,imu_az
1765391068.2921512,1021,0.850,0.000,-0.010,0.011,0.0000,0.0000,0.0000
1765391068.3002203,1022,0.850,0.000,-0.010,0.009,0.0000,0.0000,0.0000
1765391068.3104455,1023,0.850,0.000,-0.010,0.008,0.0000,0.0000,0.0000
1765391068.3209524,1024,0.850,0.000,-0.010,0.278,0.0000,0.0000,0.0000
1765391068.3409913,1025,0.850,0.000,-0.010,0.514,0.0000,0.0000,0.0000
1765391068.3446069,1026,0.850,0.000,-0.010,0.728,0.0000,0.0000,0.0000
1765391068.3553853,1027,0.850,0.000,-0.010,0.949,0.0000,0.0000,0.0000
1765391068.3639054,1028,0.850,0.000,-0.010,1.092,0.0000,0.0000,0.0000
1765391068.3729813,1029,0.850,0.000,-0.010,1.240,0.0000,0.0000,0.0000
1765391068.3836591,1030,0.850,0.000,-0.010,1.387,0.0000,0.0000,0.0000
1765391068.4163013,1031,0.850,0.000,-0.010,1.547,0.0000,0.0000,0.0000
1765391068.4183004,1032,0.850,0.000,-0.010,1.822,0.0000,0.0000,0.0000
1765391068.4293118,1033,0.850,0.000,-0.010,1.939,0.0000,0.0000,0.0000
1765391068.4383233,1034,0.850,0.000,-0.010,2.036,0.0000,0.0000,0.0000
1765391068.4463336,1035,0.850,0.000,-0.010,2.110,0.0000,0.0000,0.0000
1765391068.4538474,1036,0.850,0.000,-0.010,2.191,0.0000,0.0000,0.0000
1765391068.4647913,1037,0.850,0.000,-0.010,2.288,0.0000,0.0000,0.0000
1765391068.4952917,1038,0.850,0.000,-0.010,2.378,0.0000,0.0000,0.0000
1765391068.497581,1039,0.850,0.000,-0.009,2.557,0.0000,0.0000,0.0000
1765391068.5080864,1040,0.850,0.000,-0.009,2.641,0.0000,0.0000,0.0000
1765391068.5161092,1041,0.850,0.000,-0.009,2.701,0.0000,0.0000,0.0000
1765391068.5231185,1042,0.850,0.000,-0.009,2.751,0.0000,0.0000,0.0000
1765391068.533615,1043,0.850,0.000,-0.008,2.823,0.0000,0.0000,0.0000
1765391068.5441978,1044,0.850,0.000,-0.008,2.896,0.0000,0.0000,0.0000
1765391068.5741103,1045,0.850,0.000,-0.008,2.965,0.0000,0.0000,0.0000
1765391068.5751102,1046,0.850,0.000,-0.008,3.105,0.0000,0.0000,0.0000
1765391068.5831203,1047,0.850,0.000,-0.008,3.157,0.0000,0.0000,0.0000
1765391068.5921242,1048,0.850,0.000,-0.008,3.211,0.0000,0.0000,0.0000
1765391068.5991342,1049,0.850,0.000,-0.008,3.256,0.0000,0.0000,0.0000
1765391068.6082182,1050,0.850,0.000,-0.008,3.315,0.0000,0.0000,0.0000
1765391068.6192334,1051,0.850,0.000,-0.007,3.382,0.0000,0.0000,0.0000
1765391068.649764,1052,0.850,0.000,-0.007,3.443,0.0000,0.0000,0.0000
1765391068.650769,1053,0.850,0.000,-0.007,3.570,0.0000,0.0000,0.0000
1765391068.659793,1054,0.850,0.000,-0.007,3.620,0.0000,0.0000,0.0000
1765391068.6684756,1055,0.850,0.000,-0.007,3.671,0.0000,0.0000,0.0000
1765391068.6760044,1056,0.850,0.000,-0.007,3.714,0.0000,0.0000,0.0000
1765391068.685027,1057,0.850,0.000,-0.007,3.766,0.0000,0.0000,0.0000
1765391068.6960938,1058,0.850,0.000,-0.007,3.829,0.0000,0.0000,0.0000
1765391068.7261763,1059,0.850,0.000,-0.006,3.888,0.0000,0.0000,0.0000
1765391068.7281752,1060,0.850,0.000,-0.006,4.011,0.0000,0.0000,0.0000
1765391068.736186,1061,0.850,0.000,-0.006,4.057,0.0000,0.0000,0.0000
1765391068.7441936,1062,0.850,0.000,-0.006,4.105,0.0000,0.0000,0.0000
1765391068.7527018,1063,0.850,0.000,-0.006,4.148,0.0000,0.0000,0.0000
1765391068.7612085,1064,0.850,0.000,-0.006,4.199,0.0000,0.0000,0.0000
1765391068.771205,1065,0.850,0.000,-0.006,4.255,0.0000,0.0000,0.0000
1765391068.7832937,1066,0.850,0.000,-0.006,4.315,0.0000,0.0000,0.0000
1765391068.7983117,1067,0.850,0.000,-0.005,4.388,0.0000,0.0000,0.0000
1765391068.8054469,1068,0.850,0.000,-0.005,4.440,0.0000,0.0000,0.0000
1765391068.8179543,1069,0.850,0.000,-0.005,4.510,0.0000,0.0000,0.0000
1765391068.8259845,1070,0.850,0.000,-0.005,4.553,0.0000,0.0000,0.0000
1765391068.835053,1071,0.850,0.000,-0.005,4.604,0.0000,0.0000,0.0000
1765391068.8450894,1072,0.850,0.000,-0.005,4.661,0.0000,0.0000,0.0000
1765391068.8561838,1073,0.850,0.000,-0.005,4.719,0.0000,0.0000,0.0000
1765391068.8862407,1074,0.850,0.000,-0.005,4.773,0.0000,0.0000,0.0000
1765391068.8872402,1075,0.850,0.000,-0.005,4.887,0.0000,0.0000,0.0000
1765391068.897317,1076,0.850,0.000,-0.005,4.940,0.0000,0.0000,0.0000
1765391068.9053247,1077,0.850,0.000,-0.005,4.987,0.0000,0.0000,0.0000
1765391068.913838,1078,0.850,0.000,-0.005,5.028,0.0000,0.0000,0.0000
1765391068.9221623,1079,0.850,0.000,-0.004,5.076,0.0000,0.0000,0.0000
1765391068.9332066,1080,0.850,0.000,-0.004,5.134,0.0000,0.0000,0.0000
1765391068.9432788,1081,0.850,0.000,-0.004,5.190,0.0000,0.0000,0.0000
1765391068.9740765,1082,0.850,0.000,-0.004,5.245,0.0000,0.0000,0.0000
1765391068.9750748,1083,0.850,0.000,-0.004,5.363,0.0000,0.0000,0.0000
1765391068.9841413,1084,0.850,0.000,-0.004,5.405,0.0000,0.0000,0.0000
1765391068.9934492,1085,0.850,0.000,-0.004,5.456,0.0000,0.0000,0.0000
1765391069.0014544,1086,0.850,0.000,-0.004,5.496,0.0000,0.0000,0.0000
1765391069.0089626,1087,0.850,0.000,-0.003,5.543,0.0000,0.0000,0.0000
1765391069.0199885,1088,0.850,0.000,-0.003,5.595,0.0000,0.0000,0.0000
1765391069.030013,1089,0.850,0.000,-0.003,5.647,0.0000,0.0000,0.0000
1765391069.0599985,1090,0.850,0.000,-0.003,5.701,0.0000,0.0000,0.0000
1765391069.061001,1091,0.850,0.000,-0.003,5.796,0.0000,0.0000,0.0000
1765391069.070026,1092,0.850,0.000,-0.003,5.843,0.0000,0.0000,0.0000
1765391069.0780525,1093,0.850,0.000,-0.003,5.837,0.0000,0.0000,0.0000
1765391069.0850604,1094,0.850,0.000,-0.003,5.858,0.0000,0.0000,0.0000
1765391069.0952,1095,0.850,0.000,-0.002,5.933,0.0000,0.0000,0.0000
1765391069.1052055,1096,0.850,0.000,-0.002,5.988,0.0000,0.0000,0.0000
1765391069.1362283,1097,0.850,0.000,-0.002,6.050,0.0000,0.0000,0.0000
1765391069.137229,1098,0.850,0.000,-0.002,6.167,0.0000,0.0000,0.0000
1765391069.1452413,1099,0.850,0.000,-0.002,6.218,0.0000,0.0000,0.0000
1765391069.1537807,1100,0.850,0.000,-0.002,6.252,0.0000,0.0000,0.0000
1765391069.1606772,1101,0.850,0.000,-0.002,6.295,0.0000,0.0000,0.0000
1765391069.169623,1102,0.850,0.000,-0.002,6.322,0.0000,0.0000,0.0000
1765391069.179547,1103,0.850,0.000,-0.115,6.378,0.0000,0.0000,0.0000
1765391069.212181,1104,0.850,0.000,-0.115,6.437,0.0000,0.0000,0.0000
1765391069.213254,1105,0.850,0.000,-0.115,6.558,0.0000,0.0000,0.0000
1765391069.2212594,1106,0.850,0.000,-0.115,6.595,0.0000,0.0000,0.0000
1765391069.2295382,1107,0.850,0.000,-0.085,6.645,0.0000,0.0000,0.0000
1765391069.2370436,1108,0.850,0.000,-0.085,6.671,0.0000,0.0000,0.0000
1765391069.245068,1109,0.850,0.000,-0.085,6.727,0.0000,0.0000,0.0000
1765391069.256251,1110,0.850,0.000,-0.085,6.774,0.0000,0.0000,0.0000
1765391069.2672594,1111,0.850,0.000,-0.079,6.831,0.0000,0.0000,0.0000
1765391069.2983336,1112,0.850,0.000,-0.079,6.888,0.0000,0.0000,0.0000
1765391069.299333,1113,0.850,0.000,-0.079,7.008,0.0000,0.0000,0.0000
1765391069.3073425,1114,0.850,0.000,-0.079,7.053,0.0000,0.0000,0.0000
1765391069.3153555,1115,0.850,0.000,-0.070,7.093,0.0000,0.0000,0.0000
1765391069.322355,1116,0.850,0.000,-0.070,7.131,0.0000,0.0000,0.0000
1765391069.3323681,1117,0.850,0.000,-0.070,7.189,0.0000,0.0000,0.0000
1765391069.3452516,1118,0.850,0.000,-0.070,7.247,0.0000,0.0000,0.0000
1765391069.3587825,1119,0.850,0.000,-0.058,7.323,0.0000,0.0000,0.0000
1765391069.371383,1120,0.850,0.000,-0.058,7.392,0.0000,0.0000,0.0000
1765391069.382308,1121,0.850,0.000,-0.058,7.446,0.0000,0.0000,0.0000
1765391069.3907366,1122,0.850,0.000,-0.058,7.492,0.0000,0.0000,0.0000
1765391069.3987565,1123,0.850,0.000,-0.049,7.535,0.0000,0.0000,0.0000
1765391069.4093325,1124,0.850,0.000,-0.049,7.589,0.0000,0.0000,0.0000
1765391069.4390156,1125,0.850,0.000,-0.049,7.640,0.0000,0.0000,0.0000
1765391069.441016,1126,0.850,0.000,-0.049,7.754,0.0000,0.0000,0.0000
1765391069.4500437,1127,0.850,0.000,-0.042,7.799,0.0000,0.0000,0.0000
1765391069.4591825,1128,0.850,0.000,-0.042,7.849,0.0000,0.0000,0.0000
1765391069.4676855,1129,0.850,0.000,-0.042,7.892,0.0000,0.0000,0.0000
1765391069.4773178,1130,0.850,0.000,-0.042,7.937,0.0000,0.0000,0.0000
1765391069.487413,1131,0.757,0.000,-0.033,7.991,0.0000,0.0000,0.0000
1765391069.4964252,1132,0.757,0.000,-0.033,8.040,0.0000,0.0000,0.0000
1765391069.5269861,1133,0.757,0.000,-0.033,8.090,0.0000,0.0000,0.0000
1765391069.5289874,1134,0.757,0.000,-0.033,8.195,0.0000,0.0000,0.0000
1765391069.5377347,1135,0.484,0.000,-0.028,8.234,0.0000,0.0000,0.0000
1765391069.5472946,1136,0.484,0.000,-0.028,8.278,0.0000,0.0000,0.0000
1765391069.5548835,1137,0.484,0.000,-0.028,8.311,0.0000,0.0000,0.0000
1765391069.5623887,1138,0.484,0.000,-0.028,8.343,0.0000,0.0000,0.0000
1765391069.5734198,1139,0.132,0.000,-0.021,8.382,0.0000,0.0000,0.0000
1765391069.5839343,1140,0.132,0.000,-0.021,8.418,0.0000,0.0000,0.0000
1765391069.6124983,1141,0.132,0.000,-0.021,8.449,0.0000,0.0000,0.0000
1765391069.614013,1142,0.132,0.000,-0.021,8.495,0.0000,0.0000,0.0000
1765391069.622517,1143,0.000,0.077,-0.018,8.509,0.0000,0.0000,0.0000
1765391069.6324165,1144,0.000,0.077,-0.018,8.517,0.0000,0.0000,0.0000
1765391069.6389318,1145,0.000,0.077,-0.018,8.521,0.0000,0.0000,0.0000
1765391069.6489637,1146,0.000,0.077,-0.018,8.523,0.0000,0.0000,0.0000
1765391069.6579788,1147,0.000,0.259,-0.014,8.520,0.0000,0.0000,0.0000
1765391069.6680064,1148,0.000,0.259,-0.014,8.511,0.0000,0.0000,0.0000
1765391069.6976519,1149,0.000,0.259,-0.014,8.500,0.0000,0.0000,0.0000
1765391069.6996522,1150,0.000,0.259,-0.014,8.460,0.0000,0.0000,0.0000
1765391069.7072535,1151,0.000,0.270,-0.012,8.445,0.0000,0.0000,0.0000
1765391069.7162623,1152,0.000,0.270,-0.012,8.422,0.0000,0.0000,0.0000
1765391069.7242715,1153,0.000,0.270,-0.012,8.405,0.0000,0.0000,0.0000
1765391069.7322714,1154,0.000,0.270,-0.012,8.381,0.0000,0.0000,0.0000
1765391069.7422936,1155,0.000,0.157,-0.009,8.358,0.0000,0.0000,0.0000
1765391069.7730665,1156,0.000,0.157,-0.009,8.329,0.0000,0.0000,0.0000
1765391069.77407,1157,0.000,0.157,-0.009,8.266,0.0000,0.0000,0.0000
1765391069.782075,1158,0.000,0.157,-0.009,8.250,0.0000,0.0000,0.0000
1765391069.7894988,1159,0.000,0.031,-0.008,8.219,0.0000,0.0000,0.0000
1765391069.7970066,1160,0.000,0.031,-0.008,8.208,0.0000,0.0000,0.0000
1765391069.8070455,1161,0.000,0.031,-0.008,8.172,0.0000,0.0000,0.0000
1765391069.8167171,1162,0.000,0.031,-0.008,8.149,0.0000,0.0000,0.0000
1765391069.8472798,1163,0.171,0.000,-0.101,8.119,0.0000,0.0000,0.0000
1765391069.8492813,1164,0.171,0.000,-0.101,8.056,0.0000,0.0000,0.0000
1765391069.8567197,1165,0.171,0.000,-0.101,8.033,0.0000,0.0000,0.0000
1765391069.8647377,1166,0.171,0.000,-0.101,8.011,0.0000,0.0000,0.0000
1765391069.8722436,1167,0.313,0.000,-0.077,7.990,0.0000,0.0000,0.0000
1765391069.881332,1168,0.313,0.000,-0.077,7.974,0.0000,0.0000,0.0000
1765391069.8913405,1169,0.313,0.000,-0.077,7.937,0.0000,0.0000,0.0000
1765391069.9211226,1170,0.313,0.000,-0.077,7.925,0.0000,0.0000,0.0000
1765391069.922123,1171,0.501,0.000,-0.071,7.889,0.0000,0.0000,0.0000
1765391069.9304705,1172,0.501,0.000,-0.071,7.876,0.0000,0.0000,0.0000
1765391069.9391527,1173,0.501,0.000,-0.071,7.868,0.0000,0.0000,0.0000
1765391069.9476488,1174,0.501,0.000,-0.071,7.853,0.0000,0.0000,0.0000
1765391069.9561653,1175,0.645,0.000,-0.060,7.852,0.0000,0.0000,0.0000
1765391069.9659603,1176,0.645,0.000,-0.060,7.845,0.0000,0.0000,0.0000
1765391069.9760025,1177,0.645,0.000,-0.060,7.843,0.0000,0.0000,0.0000
1765391070.0052817,1178,0.645,0.000,-0.060,7.845,0.0000,0.0000,0.0000
1765391070.0072808,1179,0.695,0.000,-0.054,7.855,0.0000,0.0000,0.0000
1765391070.0143666,1180,0.695,0.000,-0.054,7.865,0.0000,0.0000,0.0000
1765391070.0229893,1181,0.695,0.000,-0.054,7.868,0.0000,0.0000,0.0000
1765391070.0299938,1182,0.695,0.000,-0.054,7.881,0.0000,0.0000,0.0000
1765391070.040021,1183,0.688,0.000,-0.043,7.881,0.0000,0.0000,0.0000
1765391070.0500398,1184,0.688,0.000,-0.043,7.903,0.0000,0.0000,0.0000
1765391070.080401,1185,0.688,0.000,-0.043,7.923,0.0000,0.0000,0.0000
1765391070.0814016,1186,0.688,0.000,-0.043,7.970,0.0000,0.0000,0.0000
1765391070.0907402,1187,0.651,0.000,-0.039,7.986,0.0000,0.0000,0.0000
1765391070.1039937,1188,0.651,0.000,-0.039,8.014,0.0000,0.0000,0.0000
1765391070.1138165,1189,0.651,0.000,-0.039,8.042,0.0000,0.0000,0.0000
1765391070.1208208,1190,0.651,0.000,-0.039,8.048,0.0000,0.0000,0.0000
1765391070.1308403,1191,0.495,0.000,-0.030,8.074,0.0000,0.0000,0.0000
1765391070.1405401,1192,0.495,0.000,-0.030,8.095,0.0000,0.0000,0.0000
1765391070.1515584,1193,0.495,0.000,-0.030,8.120,0.0000,0.0000,0.0000
1765391070.1810968,1194,0.495,0.000,-0.030,8.143,0.0000,0.0000,0.0000
1765391070.1820955,1195,0.370,0.000,-0.127,8.182,0.0000,0.0000,0.0000
1765391070.1901693,1196,0.370,0.000,-0.127,8.195,0.0000,0.0000,0.0000
1765391070.1991813,1197,0.370,0.000,-0.127,8.204,0.0000,0.0000,0.0000
1765391070.2072043,1198,0.370,0.000,-0.127,8.213,0.0000,0.0000,0.0000
1765391070.2162485,1199,0.212,0.000,-0.097,8.223,0.0000,0.0000,0.0000
1765391070.2263403,1200,0.212,0.000,-0.097,8.234,0.0000,0.0000,0.0000
1765391070.2590349,1201,0.212,0.000,-0.097,8.243,0.0000,0.0000,0.0000
1765391070.2610345,1202,0.212,0.000,-0.097,8.255,0.0000,0.0000,0.0000
1765391070.2680583,1203,0.157,0.000,-0.089,8.253,0.0000,0.0000,0.0000
1765391070.2782812,1204,0.157,0.000,-0.089,8.257,0.0000,0.0000,0.0000
1765391070.2853107,1205,0.157,0.000,-0.089,8.245,0.0000,0.0000,0.0000
1765391070.294422,1206,0.157,0.000,-0.089,8.249,0.0000,0.0000,0.0000
1765391070.3049476,1207,0.115,0.000,-0.073,8.241,0.0000,0.0000,0.0000
1765391070.336204,1208,0.115,0.000,-0.073,8.234,0.0000,0.0000,0.0000
1765391070.3372052,1209,0.115,0.000,-0.073,8.213,0.0000,0.0000,0.0000
1765391070.3441267,1210,0.115,0.000,-0.073,8.209,0.0000,0.0000,0.0000
1765391070.352088,1211,0.134,0.000,-0.064,8.196,0.0000,0.0000,0.0000
1765391070.3584397,1212,0.134,0.000,-0.064,8.192,0.0000,0.0000,0.0000
1765391070.3709476,1213,0.134,0.000,-0.064,8.177,0.0000,0.0000,0.0000
1765391070.383776,1214,0.134,0.000,-0.064,8.160,0.0000,0.0000,0.0000
1765391070.3950634,1215,0.201,0.000,-0.052,8.143,0.0000,0.0000,0.0000
1765391070.4062395,1216,0.201,0.000,-0.052,8.126,0.0000,0.0000,0.0000
1765391070.4164298,1217,0.201,0.000,-0.052,8.111,0.0000,0.0000,0.0000
1765391070.4249403,1218,0.201,0.000,-0.052,8.096,0.0000,0.0000,0.0000
1765391070.4340153,1219,0.277,0.000,-0.043,8.088,0.0000,0.0000,0.0000
1765391070.4450495,1220,0.277,0.000,-0.043,8.072,0.0000,0.0000,0.0000
1765391070.4743218,1221,0.277,0.000,-0.043,8.055,0.0000,0.0000,0.0000
1765391070.4753225,1222,0.277,0.000,-0.043,8.032,0.0000,0.0000,0.0000
1765391070.4833276,1223,0.356,0.000,-0.137,8.013,0.0000,0.0000,0.0000
1765391070.4923334,1224,0.356,0.000,-0.137,8.008,0.0000,0.0000,0.0000
1765391070.4990592,1225,0.356,0.000,-0.137,7.986,0.0000,0.0000,0.0000
1765391070.5090744,1226,0.356,0.000,-0.137,7.981,0.0000,0.0000,0.0000
1765391070.5191607,1227,0.465,0.000,-0.105,7.968,0.0000,0.0000,0.0000
1765391070.5502882,1228,0.465,0.000,-0.105,7.959,0.0000,0.0000,0.0000
1765391070.5514054,1229,0.465,0.000,-0.105,7.947,0.0000,0.0000,0.0000
1765391070.558642,1230,0.465,0.000,-0.105,7.948,0.0000,0.0000,0.0000
1765391070.5685782,1231,0.528,0.000,-0.099,7.939,0.0000,0.0000,0.0000
1765391070.5754268,1232,0.528,0.000,-0.099,7.942,0.0000,0.0000,0.0000
1765391070.5839362,1233,0.528,0.000,-0.099,7.932,0.0000,0.0000,0.0000
1765391070.6494138,1234,0.528,0.000,-0.099,7.910,0.0000,0.0000,0.0000
1765391070.6790204,1235,0.570,0.000,-0.085,7.906,-0.0015,-0.0140,9.8100
1765391070.686089,1239,0.617,0.000,-0.055,7.947,-0.0015,-0.0140,9.8100
1765391070.7174058,1240,0.617,0.000,-0.055,7.969,-0.0015,-0.0140,9.8100
1765391070.718406,1241,0.617,0.000,-0.055,8.009,-0.0015,-0.0140,9.8100
1765391070.72553,1242,0.617,0.000,-0.055,8.031,-0.0015,-0.0140,9.8100
1765391070.7340398,1243,0.555,0.000,-0.051,8.042,-0.0015,-0.0140,9.8100
1765391070.7411792,1244,0.555,0.000,-0.051,8.063,-0.0015,-0.0140,9.8100
1765391070.7522457,1245,0.555,0.000,-0.051,8.085,-0.0015,-0.0140,9.8100
1765391070.7624102,1246,0.555,0.000,-0.051,8.108,-0.0015,-0.0140,9.8100
1765391070.7925375,1247,0.415,0.000,-0.040,8.131,-0.0015,-0.0140,9.8100
1765391070.7940536,1248,0.415,0.000,-0.040,8.173,-0.0015,-0.0140,9.8100
1765391070.8010547,1249,0.415,0.000,-0.040,8.187,-0.0015,-0.0140,9.8100
1765391070.809099,1250,0.415,0.000,-0.040,8.199,-0.0015,-0.0140,9.8100
1765391070.8162181,1251,0.287,0.000,-0.136,8.211,-0.0015,-0.0140,9.8100
1765391070.82673,1252,0.287,0.000,-0.136,8.221,-0.0015,-0.0140,9.8100
1765391070.8363006,1253,0.287,0.000,-0.136,8.231,-0.0015,-0.0140,9.8100
1765391070.8681226,1254,0.287,0.000,-0.136,8.237,-0.0015,-0.0140,9.8100
1765391070.8681226,1255,0.172,0.000,-0.105,8.248,-0.0015,-0.0140,9.8100
1765391070.8760087,1256,0.172,0.000,-0.105,8.248,-0.0015,-0.0140,9.8100
1765391070.8850307,1257,0.172,0.000,-0.105,8.250,-0.0015,-0.0140,9.8100
1765391070.8930523,1258,0.172,0.000,-0.105,8.245,-0.0015,-0.0140,9.8100
1765391070.9010596,1259,0.122,0.000,-0.093,8.247,-0.0015,-0.0140,9.8100
1765391070.9120781,1260,0.122,0.000,-0.093,8.241,-0.0015,-0.0140,9.8100
1765391070.94331,1261,0.122,0.000,-0.093,8.232,-0.0015,-0.0140,9.8100
1765391070.944315,1262,0.122,0.000,-0.093,8.215,-0.0015,-0.0140,9.8100
1765391070.9523404,1263,0.124,0.000,-0.085,8.197,-0.0015,-0.0140,9.8100
1765391070.9613857,1264,0.124,0.000,-0.085,8.195,-0.0015,-0.0140,9.8100
1765391070.9683995,1265,0.124,0.000,-0.085,8.171,-0.0015,-0.0140,9.8100
1765391070.9774308,1266,0.124,0.000,-0.085,8.172,-0.0015,-0.0140,9.8100
1765391070.9879394,1267,0.198,0.000,-0.068,8.155,-0.0015,-0.0140,9.8100
1765391071.0180092,1268,0.198,0.000,-0.068,8.140,-0.0015,-0.0140,9.8100
1765391071.0190096,1269,0.198,0.000,-0.068,8.111,-0.0015,-0.0140,9.8100
1765391071.0270305,1270,0.198,0.000,-0.068,8.105,-0.0015,-0.0140,9.8100
1765391071.034085,1271,0.259,0.000,-0.060,8.088,-0.0015,-0.0140,9.8100
1765391071.0420864,1272,0.259,0.000,-0.060,8.084,-0.0015,-0.0140,9.8100
1765391071.0511005,1273,0.259,0.000,-0.060,8.061,-0.0015,-0.0140,9.8100
1765391071.062275,1274,0.259,0.000,-0.060,8.054,-0.0015,-0.0140,9.8100
1765391071.093076,1275,0.357,0.000,-0.048,8.042,-0.0015,-0.0140,9.8100
1765391071.0940793,1276,0.357,0.000,-0.048,8.022,-0.0015,-0.0140,9.8100
1765391071.1010807,1277,0.357,0.000,-0.048,8.011,-0.0015,-0.0140,9.8100
1765391071.109272,1278,0.357,0.000,-0.048,8.010,-0.0015,-0.0140,9.8100
1765391071.1164443,1279,0.423,0.000,-0.142,7.994,-0.0015,-0.0140,9.8100
1765391071.125981,1280,0.423,0.000,-0.142,7.993,-0.0015,-0.0140,9.8100
1765391071.1370049,1281,0.423,0.000,-0.142,7.980,-0.0015,-0.0140,9.8100
1765391071.1672983,1282,0.423,0.000,-0.142,7.970,-0.0015,-0.0140,9.8100
1765391071.1672983,1283,0.491,0.000,-0.110,7.962,-0.0015,-0.0140,9.8100
1765391071.175311,1284,0.491,0.000,-0.110,7.964,-0.0015,-0.0140,9.8100
1765391071.1837318,1285,0.491,0.000,-0.110,7.959,-0.0015,-0.0140,9.8100
1765391071.190735,1286,0.491,0.000,-0.110,7.962,-0.0015,-0.0140,9.8100
1765391071.2005212,1287,0.536,0.000,-0.098,7.954,-0.0015,-0.0140,9.8100
1765391071.2100282,1288,0.536,0.000,-0.098,7.963,-0.0015,-0.0140,9.8100
1765391071.241148,1289,0.536,0.000,-0.098,7.970,-0.0015,-0.0140,9.8100
1765391071.2421482,1290,0.536,0.000,-0.098,7.973,-0.0015,-0.0140,9.8100
1765391071.2508924,1291,0.547,0.000,-0.089,7.985,-0.0015,-0.0140,9.8100
1765391071.2600186,1292,0.547,0.000,-0.089,7.977,-0.0015,-0.0140,9.8100
1765391071.2680564,1293,0.547,0.000,-0.089,7.986,-0.0015,-0.0140,9.8100
1765391071.2761152,1294,0.547,0.000,-0.089,7.982,-0.0015,-0.0140,9.8100
1765391071.2871165,1295,0.500,0.000,-0.072,8.007,-0.0015,-0.0140,9.8100
1765391071.297184,1296,0.500,0.000,-0.072,8.021,-0.0015,-0.0140,9.8100
1765391071.3273113,1297,0.500,0.000,-0.072,8.036,-0.0015,-0.0140,9.8100
1765391071.328311,1298,0.500,0.000,-0.072,8.068,-0.0015,-0.0140,9.8100
1765391071.3370545,1299,0.468,0.000,-0.064,8.080,-0.0015,-0.0140,9.8100
1765391071.346102,1300,0.468,0.000,-0.064,8.095,-0.0015,-0.0140,9.8100
1765391071.352111,1301,0.468,0.000,-0.064,8.102,-0.0015,-0.0140,9.8100
1765391071.3621476,1302,0.468,0.000,-0.064,8.117,-0.0015,-0.0140,9.8100
1765391071.3723457,1303,0.361,0.000,-0.050,8.129,-0.0015,-0.0140,9.8100
1765391071.4042263,1304,0.361,0.000,-0.050,8.142,-0.0015,-0.0140,9.8100
1765391071.4052262,1305,0.361,0.000,-0.050,8.163,-0.0015,-0.0140,9.8100
1765391071.4132342,1306,0.361,0.000,-0.050,8.172,-0.0015,-0.0140,9.8100
1765391071.4212375,1307,0.292,0.000,-0.044,8.173,-0.0015,-0.0140,9.8100
1765391071.4284995,1308,0.292,0.000,-0.044,8.182,-0.0015,-0.0140,9.8100
1765391071.437116,1309,0.292,0.000,-0.044,8.174,-0.0015,-0.0140,9.8100
1765391071.4484994,1310,0.292,0.000,-0.044,8.184,-0.0015,-0.0140,9.8100
1765391071.4586148,1311,0.229,0.000,-0.137,8.187,-0.0015,-0.0140,9.8100
1765391071.4872594,1312,0.229,0.000,-0.137,8.188,-0.0015,-0.0140,9.8100
1765391071.4882598,1313,0.229,0.000,-0.137,8.178,-0.0015,-0.0140,9.8100
1765391071.497289,1314,0.229,0.000,-0.137,8.173,-0.0015,-0.0140,9.8100
1765391071.5072982,1315,0.210,0.000,-0.107,8.170,-0.0015,-0.0140,9.8100
1765391071.513998,1316,0.210,0.000,-0.107,8.164,-0.0015,-0.0140,9.8100
1765391071.5234206,1317,0.210,0.000,-0.107,8.163,-0.0015,-0.0140,9.8100
1765391071.533935,1318,0.210,0.000,-0.107,8.153,-0.0015,-0.0140,9.8100
1765391071.5641048,1319,0.237,0.000,-0.095,8.146,-0.0015,-0.0140,9.8100
1765391071.5651047,1320,0.237,0.000,-0.095,8.129,-0.0015,-0.0140,9.8100
1765391071.572105,1321,0.237,0.000,-0.095,8.127,-0.0015,-0.0140,9.8100
1765391071.5813873,1322,0.237,0.000,-0.095,8.114,-0.0015,-0.0140,9.8100
1765391071.588488,1323,0.270,0.000,-0.083,8.113,-0.0015,-0.0140,9.8100
1765391071.597996,1324,0.270,0.000,-0.083,8.095,-0.0015,-0.0140,9.8100
1765391071.6080225,1325,0.270,0.000,-0.083,8.093,-0.0015,-0.0140,9.8100
1765391071.6390948,1326,0.270,0.000,-0.083,8.084,-0.0015,-0.0140,9.8100
1765391071.641095,1327,0.319,0.000,-0.070,8.070,-0.0015,-0.0140,9.8100
1765391071.648741,1328,0.319,0.000,-0.070,8.060,-0.0015,-0.0140,9.8100
1765391071.657369,1329,0.319,0.000,-0.070,8.060,-0.0015,-0.0140,9.8100
1765391071.6643817,1330,0.319,0.000,-0.070,8.043,-0.0015,-0.0140,9.8100
1765391071.672381,1331,0.381,0.000,-0.055,8.048,-0.0015,-0.0140,9.8100
1765391071.6837344,1332,0.381,0.000,-0.055,8.039,-0.0015,-0.0140,9.8100
1765391071.7142422,1333,0.381,0.000,-0.055,8.034,-0.0015,-0.0140,9.8100
1765391071.715242,1334,0.381,0.000,-0.055,8.025,-0.0015,-0.0140,9.8100
1765391071.7235663,1335,0.413,0.000,-0.050,8.027,-0.0015,-0.0140,9.8100
1765391071.7325723,1336,0.413,0.000,-0.050,8.016,-0.0015,-0.0140,9.8100
1765391071.7410803,1337,0.413,0.000,-0.050,8.018,-0.0015,-0.0140,9.8100
